hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),shadow size in bytes
487,1753200,4762769,46239,37590,0,4,706,45529,0,4,0,4,0,8.65071e-05,100,0.00865071,144606,40925739,32606,22152418,32511,95,32508,0,3,0,3,0,9.20076e-05,100,0.00920076,65761,30707,30707,0,0,30707,35052,0,0,0,0,0,7,0,0,100,0,0,6.38966e-05,100,0.00887818,117747,203371,7.67922e+07
488,1756800,4811443,48674,28835,0,8,431,48235,0,8,1,7,0,0.000164359,100,0.0164359,147642,40985021,31843,22184261,31584,258,31577,1,7,0,7,3.14041e-05,0.000219829,99.9969,0.0219829,67125,27439,27439,0,0,27439,39681,0,0,0,0,1,14,0,0,100,0,9.26303e-06,0.000138945,99.9979,0.0186296,121892,200339,7.62769e+07
489,1760400,4863279,51836,21031,0,29,457,51347,0,32,4,25,0,0.000617332,100,0.0617332,132174,41022509,20284,22204545,20079,205,20070,0,9,1,8,0,0.000443699,100,0.0443699,60054,17204,17204,0,0,17204,42827,0,0,0,0,5,33,0,0,100,0,0,0.000459003,100,0.0568497,124767,196307,7.55193e+07
490,1764000,4911646,48367,19889,1,22,460,47881,1,25,2,20,2.06753e-05,0.000516881,99.9979,0.0516881,122057,41056166,18216,22222761,18128,88,18115,0,13,0,13,0,0.000713658,100,0.0713658,55474,15441,15441,0,0,15441,40010,0,0,0,0,2,33,0,0,100,0,1.21916e-05,0.000463279,99.9979,0.0570716,127454,192268,7.4818e+07
491,1767600,4979577,67931,22643,0,42,1089,66793,0,49,5,37,0,0.00072132,100,0.072132,198123,41130198,40106,22262867,39530,575,39472,1,58,7,51,2.49339e-05,0.00144617,99.9975,0.144617,90086,33926,33926,0,0,33926,56118,0,0,0,0,12,88,0,0,100,0,7.04409e-06,0.000753717,99.9985,0.0990402,133058,196330,7.55983e+07
492,1771200,5011173,31596,11571,0,26,582,30982,0,32,1,25,0,0.00101279,100,0.101279,69672,41142283,6425,22269292,6397,28,6396,0,1,0,1,0,0.000155642,100,0.0155642,31651,5660,5660,0,0,5660,25969,0,0,0,0,1,26,0,0,100,0,0,0.000755477,100,0.0867941,133795,197041,7.57262e+07
493,1774800,5051503,40330,14675,1,29,755,39542,1,32,1,28,2.47954e-05,0.000793454,99.9975,0.0793454,131597,41200238,31433,22300725,30956,477,30902,0,54,2,52,0,0.00171794,100,0.171794,59834,26522,26523,0,0,26522,33286,0,0,0,0,3,80,0,0,100,0,1.01745e-05,0.000875006,99.9975,0.119839,138228,200422,7.6336e+07
494,1778400,5103884,52381,19571,1,33,527,51816,1,37,5,28,1.90909e-05,0.000706363,99.9981,0.0706363,144129,41248562,26157,22326882,25875,281,25848,1,27,5,22,3.82307e-05,0.00103223,99.9962,0.103223,65591,22167,22168,0,0,22167,43394,0,0,0,0,10,50,0,0,100,0,1.986e-05,0.00063552,99.9962,0.0814892,141935,201867,7.66113e+07
495,1782000,5151280,47396,26210,0,53,421,46921,0,54,3,50,0,0.00113934,100,0.113934,107344,41269295,11236,22338118,11213,23,11213,0,0,0,0,0,0,100,0,48712,9497,9497,0,0,9497,39168,0,0,0,0,3,50,0,0,100,0,0,0.000792614,100,0.0920999,143651,203410,7.68828e+07
496,1785600,5217704,66424,26969,3,45,484,65886,3,51,2,43,4.51644e-05,0.000767795,99.9955,0.0767795,152350,41300097,16650,22354768,16580,70,16580,0,0,0,0,0,0,100,0,69276,14152,14155,0,0,14152,55076,0,0,0,0,2,43,0,0,100,0,3.08559e-05,0.000524551,99.9955,0.061391,146076,203247,7.68636e+07
497,1789200,5298126,80422,27719,0,51,567,79801,0,54,3,48,0,0.000671458,100,0.0671458,173596,41326418,14198,22368966,14145,53,14139,0,6,0,6,0,0.000422595,100,0.0422595,78976,12123,12123,0,0,12123,66806,0,0,0,0,3,54,0,0,100,0,0,0.000562098,100,0.0634115,148098,202695,7.68352e+07
498,1792800,5327818,29692,13727,0,7,328,29357,0,7,0,7,0,0.000235754,100,0.0235754,107702,41379747,29076,22398042,28744,332,28706,0,38,6,32,0,0.00130692,100,0.130692,48934,24253,24253,0,0,24253,24675,0,0,0,0,6,39,0,0,100,0,0,0.000542032,100,0.0765723,152589,204843,7.72488e+07
499,1796400,5359241,31423,11728,0,14,861,30548,0,14,2,12,0,0.000445534,100,0.0445534,150405,41472691,50563,22448605,50044,516,49983,3,61,6,55,5.93319e-05,0.00120642,99.9941,0.120642,68419,42381,42381,0,0,42381,26025,0,0,0,0,8,67,0,0,100,0,2.41222e-05,0.000603054,99.9904,0.091479,160252,207658,7.77327e+07
500,1800000,5360852,1611,1342,0,0,635,976,0,0,0,0,0,0,100,0,97818,41567686,51748,22500353,51290,457,51242,1,48,7,41,1.93244e-05,0.000927572,99.9981,0.0927572,44459,43247,43247,0,0,43247,1212,0,0,0,0,7,41,0,0,100,0,1.03513e-05,0.000496864,99.9379,0.0899567,168295,210383,7.83572e+07
501,1803600,5363246,2394,1961,0,0,1044,1350,0,0,0,0,0,0,100,0,96728,41660175,50371,22550724,50121,250,50099,0,22,1,21,0,0.000436759,100,0.0436759,43963,42118,42118,0,0,42118,1845,0,0,0,0,1,21,0,0,100,0,0,0.000231865,100,0.0416943,176298,212305,7.90355e+07
502,1807200,5365101,1855,1645,0,0,1516,339,0,0,0,0,0,0,100,0,97248,41754265,51128,22601852,50856,272,50831,0,25,1,24,0,0.000488969,100,0.0488969,44265,42962,42962,0,0,42962,1303,0,0,0,0,1,24,0,0,100,0,0,0.000260566,100,0.0471849,184192,213750,7.93552e+07
503,1810800,5368435,3334,2735,0,0,2105,1229,0,0,0,0,0,0,100,0,94142,41842590,47955,22649807,47655,298,47636,2,19,2,17,4.17058e-05,0.000396205,99.9958,0.0396205,42853,40370,40370,0,0,40370,2483,0,0,0,0,2,17,0,0,100,0,2.182e-05,0.00020729,99.94,0.037045,191477,214901,7.96304e+07
504,1814400,5375489,7054,4141,0,0,318,6736,0,0,0,0,0,0,100,0,77922,41907668,35549,22685356,35389,159,35385,1,4,0,4,2.81302e-05,0.000112521,99.9972,0.0112521,35319,29529,29529,0,0,29529,5790,0,0,0,0,0,4,0,0,100,0,1.38635e-05,5.54539e-05,99.9858,0.00938901,197337,214230,7.95964e+07
505,1818000,5380866,5377,4996,0,0,1120,4257,0,0,0,0,0,0,100,0,91453,41989700,44526,22729882,44316,209,44313,1,3,0,3,2.24588e-05,6.73764e-05,99.9977,0.00673764,41550,37506,37506,0,0,37506,4044,0,0,0,0,0,3,0,0,100,0,1.14405e-05,3.43214e-05,99.9814,0.00601166,204147,214227,7.95994e+07
506,1821600,5383177,2311,1673,0,2,543,1766,0,2,0,2,0,0.000865426,100,0.0865426,89057,42074794,46329,22776211,46264,65,46263,0,1,0,1,0,2.15848e-05,100,0.00215848,40417,38765,38765,0,0,38765,1650,0,0,0,0,0,3,0,0,100,0,0,3.4323e-05,100,0.00616776,211646,218799,8.03857e+07
507,1825200,5386321,3144,2288,0,1,885,2258,0,1,1,0,0,0.000318066,100,0.0318066,84133,42153307,42626,22818837,42500,126,42500,0,0,0,0,0,0,100,0,38363,35887,35887,0,0,35887,2475,0,0,0,0,1,0,0,0,100,0,0,1.22463e-05,100,0.00218484,218259,219631,8.05886e+07
508,1828800,5387421,1100,851,0,0,178,922,0,0,0,0,0,0,100,0,51671,42202995,27120,22845957,26894,224,26893,2,1,0,1,7.37463e-05,3.68732e-05,99.9926,0.00368732,23451,22568,22568,0,0,22568,883,0,0,0,0,0,1,0,0,100,0,3.93794e-05,1.96897e-05,99.8182,0.00354359,222585,223275,8.1272e+07
509,1832400,5410115,22694,11610,0,0,626,22068,0,0,0,0,0,0,100,0,107670,42269274,36002,22881959,35790,211,35790,1,0,0,0,2.77762e-05,0,99.9972,0,48974,30277,30277,0,0,30277,18697,0,0,0,0,0,0,0,0,100,0,1.12394e-05,0,99.9956,0,228098,226767,8.19607e+07
510,1836000,5424973,14858,7845,0,0,949,13909,0,0,0,0,0,0,100,0,85076,42327202,31471,22913430,31359,109,31359,3,0,0,0,9.53259e-05,0,99.9905,0,38747,26457,26457,0,0,26457,12290,0,0,0,0,0,0,0,0,100,0,4.12167e-05,0,99.9798,0,233000,228158,8.21629e+07
511,1839600,5437501,12528,8095,0,0,1372,11156,0,0,0,0,0,0,100,0,95843,42400672,39744,22953174,39508,230,39508,6,0,0,0,0.000150966,0,99.9849,0,43571,33726,33726,0,0,33726,9845,0,0,0,0,0,0,0,0,100,0,6.97691e-05,0,99.9521,0,238782,229304,8.23808e+07
512,1843200,5441673,4172,2643,0,0,1054,3118,0,0,0,0,0,0,100,0,105432,42498598,53272,23006446,53014,244,53014,14,0,0,0,0.000262802,0,99.9737,0,47988,44654,44654,0,0,44654,3334,0,0,0,0,0,0,0,0,100,0,0.000137123,0,99.6644,0,247142,235787,8.36823e+07
513,1846800,5446497,4824,2840,0,0,1522,3302,0,0,0,0,0,0,100,0,82350,42572404,40137,23046583,39991,137,39991,9,0,0,0,0.000224232,0,99.9776,0,37389,33669,33669,0,0,33669,3720,0,0,0,0,0,0,0,0,100,0,0.00011446,0,99.8134,0,253464,241470,8.47999e+07
514,1850400,5453150,6653,5021,0,0,1863,4790,0,0,0,0,0,0,100,0,82335,42642876,38282,23084865,38157,114,38157,11,0,0,0,0.000287341,0,99.9713,0,37400,32190,32190,0,0,32190,5210,0,0,0,0,0,0,0,0,100,0,0.000142626,0,99.8347,0,259431,247448,8.60218e+07
515,1854000,5457920,4770,4465,0,0,2965,1805,0,0,0,0,0,0,100,0,108084,42742736,54189,23139054,53987,192,53987,10,0,0,0,0.000184539,0,99.9815,0,49125,45671,45671,0,0,45671,3454,0,0,0,0,0,0,0,0,100,0,9.55749e-05,0,99.7904,0,267747,255774,8.77308e+07
516,1857600,5461433,3513,3236,0,0,2168,1345,0,0,0,0,0,0,100,0,97175,42833811,49423,23188477,49355,67,49355,1,0,0,0,2.02335e-05,0,99.998,0,44239,41652,41652,0,0,41652,2587,0,0,0,0,0,0,0,0,100,0,1.05722e-05,0,99.9715,0,275450,263478,8.92451e+07
517,1861200,5472093,10660,5264,0,0,1516,9144,0,0,0,0,0,0,100,0,83018,42897522,34582,23223059,34497,77,34497,8,0,0,0,0.000231334,0,99.9769,0,37776,29129,29129,0,0,29129,8647,0,0,0,0,0,0,0,0,100,0,0.000107569,0,99.9249,0,280818,267177,8.99351e+07
518,1864800,5477252,5159,4052,0,0,3160,1999,0,0,0,0,0,0,100,0,95609,42984204,47126,23270185,46931,177,46930,18,1,0,1,0.000381955,2.12197e-05,99.9618,0.00212197,43324,39556,39556,0,0,39556,3768,0,0,0,0,0,1,0,0,100,0,0.000195991,1.08884e-05,99.6511,0.00191259,288193,270399,9.03675e+07
519,1868400,5483918,6666,4274,1,0,545,6120,1,0,0,0,0.000150015,0,99.985,0,79905,43052019,36904,23307089,36761,132,36761,11,0,0,0,0.000298071,0,99.9702,0,36335,30911,30911,0,0,30911,5424,0,0,0,0,0,0,0,0,100,0,0.000161115,0,99.82,0,294043,273332,9.08795e+07
520,1872000,5487689,3771,3294,0,0,2159,1612,0,0,0,0,0,0,100,0,97137,43142556,49165,23356254,48972,174,48972,19,0,0,0,0.000386454,0,99.9613,0,44201,41372,41372,0,0,41372,2829,0,0,0,0,0,0,0,0,100,0,0.000201468,0,99.4962,0,301643,278491,9.19137e+07
521,1875600,5495289,7600,5350,1,0,1740,5859,1,0,0,0,0.000131579,0,99.9868,0,86002,43215212,39219,23395473,39086,123,39086,10,0,0,0,0.000254978,0,99.9745,0,39183,33437,33437,0,0,33437,5746,0,0,0,0,0,0,0,0,100,0,0.000137061,0,99.8553,0,307292,282995,9.27877e+07
522,1879200,5503615,8326,3192,3,0,873,7450,3,0,0,0,0.000360317,0,99.964,0,95841,43295971,43979,23439452,43800,165,43800,14,0,0,0,0.000318334,0,99.9682,0,43536,36780,36783,0,0,36780,6753,0,0,0,0,0,0,0,0,100,0,0.000190829,0,99.7958,0,314309,289008,9.39905e+07
523,1882800,5511375,7760,2928,4,0,1023,6733,4,0,0,0,0.000515464,0,99.9485,0,88041,43370023,40290,23479742,40154,113,40153,23,1,0,1,0.000570861,2.48201e-05,99.9429,0.00248201,39991,33762,33766,0,0,33762,6225,0,0,0,0,0,1,0,0,100,0,0.000330025,1.22231e-05,99.6521,0.00208117,320697,293620,9.48903e+07
524,1886400,5517901,6526,3426,0,0,1375,5151,0,0,0,0,0,0,100,0,87157,43445456,41046,23520788,40955,78,40955,13,0,0,0,0.000316718,0,99.9683,0,39585,34387,34387,0,0,34387,5198,0,0,0,0,0,0,0,0,100,0,0.000158616,0,99.8008,0,327265,296208,9.54171e+07
525,1890000,5579313,61412,9181,5,0,439,60968,5,0,0,0,8.14173e-05,0,99.9919,0,163405,43496738,27715,23548503,27655,44,27655,16,0,0,0,0.000577305,0,99.9423,0,74278,23567,23571,0,0,23567,50707,0,0,0,0,0,0,0,0,100,0,0.000186345,0,99.9658,0,331349,297688,9.59996e+07
526,1893600,5587234,7921,3344,2,0,712,7207,2,0,0,0,0.000252493,0,99.9748,0,80180,43562500,35790,23584293,35721,53,35720,16,1,0,1,0.000447052,2.79408e-05,99.9553,0.00279408,36469,29972,29973,0,0,29972,6496,0,0,0,0,0,1,0,0,100,0,0.00024429,1.35717e-05,99.7728,0.00228775,337097,301848,9.68244e+07
527,1897200,5589774,2540,2045,1,0,1121,1418,1,0,0,0,0.000393701,0,99.9606,0,76395,43634458,39192,23623485,39089,81,39089,22,0,0,0,0.000561339,0,99.9439,0,34663,32766,32767,0,0,32766,1896,0,0,0,0,0,0,0,0,100,0,0.000308733,0,99.0945,0,343419,308188,9.80925e+07
528,1900800,5597739,7965,2303,3,0,182,7778,5,0,0,0,0.000627746,0,99.9372,0,34458,43654400,10861,23634346,10799,52,10799,10,0,0,0,0.000920726,0,99.9079,0,15632,9081,9084,0,0,9081,6548,0,0,0,0,0,0,0,0,100,0,0.0005375,0,99.8117,0,345134,309916,9.84388e+07
529,1904400,5625413,27674,18582,12,21,1008,26631,14,21,2,19,0.00050589,0.000758835,99.9494,0.0758835,95722,43701157,24570,23658916,24518,32,24489,20,29,3,26,0.000814001,0.0011803,99.9186,0.11803,43478,22187,22190,0,0,22187,21287,0,0,0,0,5,45,0,0,100,0,0.000456799,0.000671763,99.8771,0.0957048,253027,312237,9.93165e+07
530,1908000,5639388,13975,7278,3,3,841,13128,3,3,1,2,0.000214669,0.000214669,99.9785,0.0214669,120550,43796244,51748,23710664,51406,313,51351,29,55,9,46,0.000560408,0.00106284,99.944,0.106284,54827,43339,43342,0,0,43339,11482,0,0,0,0,10,48,0,0,100,0,0.000293411,0.000531808,99.771,0.0882492,261091,320275,1.00812e+08
531,1911600,5640617,1229,1062,0,0,496,733,0,0,0,0,0,0,100,0,78964,43873052,41826,23752490,41693,108,41659,25,34,4,30,0.000597714,0.000812892,99.9402,0.0812891,35909,34982,34982,0,0,34982,927,0,0,0,0,4,30,0,0,100,0,0.000320361,0.000435691,97.9658,0.0789688,267802,326977,1.02183e+08
532,1915200,5643482,2865,2241,1,0,1404,1459,2,0,0,0,0.00069808,0,99.9302,0,95200,43963242,49027,23801517,48866,135,48843,26,23,5,18,0.00053032,0.000469129,99.947,0.0469129,43308,41163,41164,0,0,41163,2144,0,0,0,0,5,18,0,0,100,0,0.000300897,0.000247166,99.0227,0.0443228,275504,334683,1.03648e+08
533,1918800,5649870,6388,3522,0,0,703,5685,0,0,0,0,0,0,100,0,84617,44036251,39730,23841247,39618,90,39611,22,7,0,7,0.000553738,0.000176189,99.9446,0.0176189,38499,33279,33279,0,0,33279,5220,0,0,0,0,0,7,0,0,100,0,0.000277089,8.81645e-05,99.6556,0.0151785,281843,341037,1.0504e+08
534,1922400,5649877,7,3,0,0,2,5,0,0,0,0,0,0,100,0,38,44036274,10,23841257,10,0,10,0,0,0,0,0,0,100,0,21,13,13,0,0,13,8,0,0,0,0,0,0,0,0,100,0,0,0,100,0,281840,341034,1.0504e+08
535,1926000,5671483,21606,11920,10,1,670,20924,11,1,0,1,0.000509118,4.62834e-05,99.9491,0.00462834,80274,44077486,22170,23863427,22132,18,22123,20,9,0,9,0.00090212,0.000405954,99.9098,0.0405954,36498,19042,19051,0,0,19042,17447,0,0,0,0,0,10,0,0,100,0,0.000493489,0.00015919,99.8565,0.0228436,284921,344135,1.0593e+08
536,1929600,5676518,5035,3470,1,0,89,4945,1,0,0,0,0.00019861,0,99.9801,0,23900,44092436,7999,23871426,7994,3,7992,2,2,2,0,0.000250031,0.000250031,99.975,0.0250031,10866,6951,6952,0,0,6951,3914,0,0,0,0,2,0,0,0,100,0,0.000150113,0.000100075,99.9404,0.0153445,285963,345178,1.06108e+08
537,1933200,5730580,54062,33600,20,40,1169,52824,24,45,7,33,0.000443935,0.000832378,99.9556,0.0832378,151553,44148406,28602,23900028,28533,57,28515,12,18,1,17,0.000419551,0.000629327,99.958,0.0629327,68889,27368,27378,0,0,27368,41490,0,0,0,0,8,50,0,0,100,0,0.000327178,0.000572561,99.9334,0.0762121,287118,346316,1.07116e+08
538,1936800,5799322,68742,33859,23,23,920,67774,24,24,3,20,0.000349132,0.000349132,99.9651,0.0349132,176354,44201038,27537,23927565,27446,74,27437,17,9,4,5,0.000617351,0.000326833,99.9383,0.0326833,80075,25095,25108,0,0,25095,54952,0,0,0,0,7,25,0,0,100,0,0.000337799,0.000271887,99.9404,0.0342754,289456,348659,1.08202e+08
539,1940400,5816832,17510,8920,2,3,337,17167,3,3,2,1,0.000171331,0.000171331,99.9829,0.0171331,102352,44271328,38353,23965918,38183,149,38167,21,16,2,14,0.000547545,0.000417177,99.9452,0.0417177,46489,31937,31939,0,0,31937,14547,0,0,0,0,4,15,0,0,100,0,0.000273349,0.000216401,99.8629,0.0340118,295700,354907,1.09511e+08
540,1944000,5819538,2706,2308,1,0,914,1791,1,0,0,0,0.000369549,0,99.963,0,108020,44374610,56257,24022175,55728,491,55682,38,46,12,34,0.000675471,0.000817676,99.9324,0.0817676,49057,47025,47026,0,0,47025,2031,0,0,0,0,12,34,0,0,100,0,0.000367966,0.000434011,98.5588,0.078015,304402,363602,1.11424e+08
541,1947600,5825713,6175,3157,5,11,1367,4792,5,11,0,11,0.000809717,0.00178138,99.919,0.178138,102439,44465998,49781,24071956,49460,290,49440,31,20,5,15,0.000622728,0.00040176,99.9377,0.040176,46483,41607,41611,0,0,41607,4865,0,0,0,0,5,26,0,0,100,0,0.000368992,0.000317743,99.417,0.0554007,312251,371459,1.13084e+08
542,1951200,5827266,1553,1146,0,0,334,1219,0,0,0,0,0,0,100,0,37386,44500610,18823,24090779,18667,145,18662,11,5,0,5,0.000584391,0.000265632,99.9416,0.0265632,17010,15789,15789,0,0,15789,1221,0,0,0,0,0,5,0,0,100,0,0.000304161,0.000138255,99.2917,0.0245387,315129,374343,1.13695e+08
543,1954800,5841736,14470,6905,2,0,654,13814,2,0,0,0,0.000138217,0,99.9862,0,61866,44536264,19283,24110062,18898,373,18862,12,36,6,30,0.00062231,0.00186693,99.9378,0.186693,28113,16371,16373,0,0,16371,11740,0,0,0,0,6,30,0,0,100,0,0.000279307,0.000718219,99.9033,0.106657,317654,376600,1.14161e+08
544,1958400,5860151,18415,8420,1,14,873,17526,1,15,5,9,5.43036e-05,0.000814553,99.9946,0.0814553,111972,44614638,42605,24152667,42109,468,42077,28,32,7,25,0.0006572,0.000751086,99.9343,0.0751086,50952,35769,35770,0,0,35769,15170,0,0,0,0,12,34,0,0,100,0,0.000299621,0.000485592,99.8425,0.0770239,323993,382716,1.15459e+08
545,1962000,5861168,1017,847,0,0,438,579,0,0,0,0,0,0,100,0,88319,44701166,47213,24199880,47080,111,47074,22,6,0,6,0.000465973,0.000127084,99.9534,0.0127084,40089,39315,39315,0,0,39315,774,0,0,0,0,0,6,0,0,100,0,0.000251299,6.85362e-05,97.8368,0.0124404,331758,386179,1.16227e+08
546,1965600,5863169,2001,1653,3,1,693,1304,3,1,1,0,0.00149925,0.00049975,99.8501,0.049975,101158,44798773,53135,24253015,52834,272,52811,29,23,4,19,0.00054578,0.00043286,99.9454,0.043286,46022,44472,44474,0,0,44472,1547,0,0,0,0,5,19,0,0,100,0,0.000321259,0.000240945,98.4008,0.0435287,340118,392562,1.17691e+08
547,1969200,5864897,1728,1456,0,0,336,1392,0,0,0,0,0,0,100,0,85213,44880890,44750,24297765,44591,136,44580,23,11,0,11,0.000513966,0.00024581,99.9486,0.024581,38735,37367,37367,0,0,37367,1368,0,0,0,0,0,11,0,0,100,0,0.000274316,0.000131194,98.669,0.0236671,347342,398647,1.18992e+08
548,1972800,5874929,10032,4057,1,1,1179,8850,2,1,1,0,0.000199362,9.9681e-05,99.9801,0.0099681,100609,44963332,44888,24342653,44516,352,44499,20,17,3,14,0.000445553,0.00037872,99.9554,0.037872,45689,37554,37555,0,0,37554,8133,0,0,0,0,4,14,0,0,100,0,0.000237905,0.000194649,99.7807,0.0327749,354303,402702,1.19818e+08
549,1976400,5877683,2754,2404,0,0,1130,1624,0,0,0,0,0,0,100,0,105718,45064212,54929,24397582,54323,570,54298,36,25,3,22,0.000655391,0.000455133,99.9345,0.0455133,48035,45951,45951,0,0,45951,2084,0,0,0,0,3,22,0,0,100,0,0.000347376,0.000241234,98.6928,0.0433403,362675,408085,1.20803e+08
550,1980000,5885519,7836,2718,2,0,933,6901,2,0,0,0,0.000255232,0,99.9745,0,97048,45147016,45039,24442621,44790,217,44774,32,16,2,14,0.000710495,0.000355248,99.929,0.0355248,44173,37765,37767,0,0,37765,6406,0,0,0,0,2,14,0,0,100,0,0.00037511,0.000176523,99.5661,0.03026,369698,413306,1.21901e+08
551,1983600,5892093,6574,3690,0,0,278,6296,0,0,0,0,0,0,100,0,62013,45197105,27236,24469857,27090,128,27075,18,15,4,11,0.00066089,0.000550742,99.9339,0.0550742,28203,22853,22853,0,0,22853,5350,0,0,0,0,4,11,0,0,100,0,0.000317668,0.000264723,99.7262,0.0443656,373935,416525,1.22582e+08
552,1987200,5893048,955,689,0,0,16,939,0,0,0,0,0,0,100,0,6977,45202334,2831,24472688,2826,4,2826,1,0,0,0,0.000353232,0,99.9647,0,3191,2398,2398,0,0,2398,793,0,0,0,0,0,0,0,0,100,0,0.000161708,0,99.8953,0,374363,412232,1.21743e+08
553,1990800,5920835,27787,11643,6,2,726,27053,6,2,2,0,0.000215928,7.19761e-05,99.9784,0.00719761,124444,45276198,40080,24512768,39641,413,39608,26,33,8,25,0.000648703,0.000823353,99.9351,0.0823353,56577,33784,33789,0,0,33784,22786,0,0,0,0,10,25,0,0,100,0,0.000314803,0.000344315,99.8848,0.0515715,380215,416064,1.22556e+08
554,1994400,5960782,39947,24186,16,11,1455,38464,17,11,2,9,0.000425564,0.000275365,99.9574,0.0275365,134272,45339431,33280,24546048,33091,171,33080,18,11,2,9,0.000540865,0.000330529,99.9459,0.0330529,61045,29953,29958,0,0,29953,31082,0,0,0,0,4,18,0,0,100,0,0.000339213,0.00021322,99.9124,0.0300436,383348,418840,1.23212e+08
555,1998000,5964925,4143,2024,0,0,175,3968,0,0,0,0,0,0,100,0,38784,45370684,16996,24563044,16945,42,16941,9,4,0,4,0.000529536,0.000235349,99.947,0.0235349,17645,14257,14257,0,0,14257,3388,0,0,0,0,0,4,0,0,100,0,0.000254266,0.000113007,99.7828,0.0189224,386036,420829,1.23543e+08
556,2001600,5983582,18657,8575,3,0,923,17730,4,0,0,0,0.000214397,0,99.9786,0,73073,45409998,21171,24584215,20983,177,20974,11,9,3,6,0.000519579,0.00042511,99.948,0.042511,33245,18143,18146,0,0,18143,15099,0,0,0,0,3,6,0,0,100,0,0.00025875,0.00015525,99.9196,0.0225972,388873,423057,1.2396e+08
557,2005200,5992224,8642,4116,2,0,2008,6631,3,0,0,0,0.000347142,0,99.9653,0,121362,45515867,57537,24641752,57167,331,57156,39,11,4,7,0.000677825,0.000191181,99.9322,0.0191181,55183,48332,48334,0,0,48332,6849,0,0,0,0,4,7,0,0,100,0,0.000366777,9.60606e-05,99.514,0.0166216,397706,429870,1.25267e+08
558,2008800,6001157,8933,4464,1,1,783,8148,1,1,0,1,0.000111944,0.000111944,99.9888,0.0111944,110992,45610686,51691,24693443,50946,718,50917,27,29,5,24,0.000522335,0.000561026,99.9478,0.0561026,50368,43128,43129,0,0,43128,7238,0,0,0,0,5,25,0,0,100,0,0.000269874,0.000289151,99.6866,0.0494854,405523,436059,1.26413e+08
559,2012400,6006198,5041,3438,0,0,1307,3734,0,0,0,0,0,0,100,0,90906,45692548,44507,24737950,43854,625,43829,28,25,7,18,0.000629115,0.000561709,99.9371,0.0561709,41358,37355,37355,0,0,37355,4003,0,0,0,0,7,18,0,0,100,0,0.000322198,0.000287677,99.4446,0.0504561,412022,442559,1.27704e+08
560,2016000,6010963,4765,4302,0,0,3544,1221,0,0,0,0,0,0,100,0,126544,45810919,64328,24802278,63529,757,63502,42,27,6,21,0.000652904,0.000419724,99.9347,0.0419724,57451,54043,54043,0,0,54043,3408,0,0,0,0,6,21,0,0,100,0,0.000341086,0.00021927,99.1186,0.0390778,421508,452048,1.29494e+08
561,2019600,6016510,5547,4840,0,0,3295,2252,0,0,0,0,0,0,100,0,128525,45929797,64483,24866761,63800,641,63786,42,14,1,13,0.000651334,0.000217111,99.9349,0.0217111,58495,54395,54395,0,0,54395,4100,0,0,0,0,1,13,0,0,100,0,0.000337553,0.000112518,99.2428,0.0199914,430913,458442,1.30734e+08
562,2023200,6023156,6646,4315,1,0,1398,5247,1,0,0,0,0.000150466,0,99.985,0,66300,45984217,29493,24896254,29277,197,29266,19,11,1,10,0.000644221,0.00037297,99.9356,0.037297,30161,24927,24928,0,0,24927,5233,0,0,0,0,1,10,0,0,100,0,0.000327514,0.000180133,99.6991,0.030438,435262,462779,1.31539e+08
563,2026800,6024645,1489,1021,0,0,23,1466,0,0,0,0,0,0,100,0,8735,45990237,3272,24899526,3256,14,3255,2,1,0,1,0.000611247,0.000305623,99.9389,0.0305623,3974,2748,2748,0,0,2748,1226,0,0,0,0,0,1,0,0,100,0,0.000266347,0.000133174,99.8657,0.021004,435770,458802,1.30815e+08
564,2030400,6074833,50188,36044,21,8,1257,48896,26,9,1,7,0.000518052,0.000179326,99.9482,0.0179326,163727,46065460,39062,24938588,38754,284,38743,24,11,2,9,0.000614408,0.000281604,99.9386,0.0281604,74477,36161,36166,0,0,36161,38308,0,0,0,0,3,16,0,0,100,0,0.000398689,0.000159476,99.9004,0.022409,438358,456842,1.31109e+08
565,2034000,6095186,20353,15591,10,0,265,20078,10,0,0,0,0.000491328,0,99.9509,0,77938,46107447,22186,24960774,22058,118,22055,10,3,2,1,0.000450735,0.00013522,99.9549,0.013522,35399,19801,19806,0,0,19801,15593,0,0,0,0,2,1,0,0,100,0,0.000320821,4.81232e-05,99.9017,0.00705235,440610,458067,1.31712e+08
